[2024-07-18 12:47:48][INFO] Loading resources...
[2024-07-18 13:17:31][FINE] Scheduled update for region-file: (-2, -2) (Map: world)
[2024-07-18 13:17:38][FINE] Scheduled update for region-file: (-2, -3) (Map: world)
[2024-07-18 13:17:46][FINE] Scheduled update for region-file: (-1, -3) (Map: world)
[2024-07-18 13:17:52][FINE] Scheduled update for region-file: (-1, -2) (Map: world)
[2024-07-18 13:17:58][FINE] Scheduled update for region-file: (-2, -1) (Map: world)
[2024-07-18 13:18:01][FINE] Scheduled update for region-file: (-2, -2) (Map: world)
[2024-07-18 13:18:14][FINE] Scheduled update for region-file: (-1, -2) (Map: world)
[2024-07-18 13:18:19][FINE] Scheduled update for region-file: (0, -3) (Map: world)
[2024-07-18 13:18:33][FINE] Scheduled update for region-file: (-1, -3) (Map: world)
[2024-07-18 13:18:35][FINE] Scheduled update for region-file: (-1, -2) (Map: world)
[2024-07-18 13:18:35][FINE] Scheduled update for region-file: (0, -3) (Map: world)
[2024-07-18 13:18:43][FINE] Scheduled update for region-file: (-2, -2) (Map: world)
[2024-07-18 13:18:46][FINE] Scheduled update for region-file: (-3, -2) (Map: world)
[2024-07-18 13:18:54][FINE] Scheduled update for region-file: (-3, -3) (Map: world)
[2024-07-18 13:19:05][FINE] Scheduled update for region-file: (-3, -3) (Map: world)
[2024-07-18 13:19:05][FINE] Scheduled update for region-file: (-2, -3) (Map: world)
[2024-07-18 13:19:18][FINE] Scheduled update for region-file: (-2, -2) (Map: world)
[2024-07-18 13:19:26][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2024-07-18 13:19:26][FINE] Scheduled update for region-file: (-2, -1) (Map: world)
[2024-07-18 13:19:31][FINE] Scheduled update for region-file: (-3, -2) (Map: world)
[2024-07-18 13:19:44][FINE] Scheduled update for region-file: (-2, -1) (Map: world)
[2024-07-18 13:19:48][FINE] Scheduled update for region-file: (-1, -3) (Map: world)
[2024-07-18 13:19:55][FINE] Scheduled update for region-file: (-2, -3) (Map: world)
[2024-07-18 13:19:55][FINE] Scheduled update for region-file: (-1, -3) (Map: world)
[2024-07-18 13:19:55][FINE] Scheduled update for region-file: (-2, -2) (Map: world)
[2024-07-18 13:20:00][FINE] Scheduled update for region-file: (-3, -2) (Map: world)
[2024-07-18 13:20:00][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2024-07-18 13:20:13][FINE] Scheduled update for region-file: (-3, -2) (Map: world)
[2024-07-18 13:20:22][FINE] Scheduled update for region-file: (-3, -2) (Map: world)
[2024-07-18 13:20:33][FINE] Scheduled update for region-file: (-2, -1) (Map: world)
[2024-07-18 13:20:44][FINE] Scheduled update for region-file: (-2, 0) (Map: world)
[2024-07-18 13:20:44][FINE] Scheduled update for region-file: (-3, 0) (Map: world)
[2024-07-18 13:20:44][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2024-07-18 13:20:50][FINE] Scheduled update for region-file: (-2, -1) (Map: world)
[2024-07-18 13:21:03][FINE] Scheduled update for region-file: (-2, 0) (Map: world)
[2024-07-18 13:21:06][FINE] Scheduled update for region-file: (-2, -1) (Map: world)
[2024-07-18 13:21:20][FINE] Scheduled update for region-file: (-2, -1) (Map: world)
[2024-07-18 13:21:28][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2024-07-18 13:21:28][FINE] Scheduled update for region-file: (-3, 0) (Map: world)
[2024-07-18 13:21:43][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2024-07-18 13:21:55][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2024-07-18 13:22:06][FINE] Scheduled update for region-file: (-2, 0) (Map: world)
[2024-07-18 13:22:18][FINE] Scheduled update for region-file: (-3, 1) (Map: world)
[2024-07-18 13:22:19][FINE] Scheduled update for region-file: (-2, 1) (Map: world)
[2024-07-18 13:22:21][FINE] Scheduled update for region-file: (-3, 0) (Map: world)
[2024-07-18 13:22:36][FINE] Scheduled update for region-file: (-2, 1) (Map: world)
[2024-07-18 13:22:48][FINE] Scheduled update for region-file: (-2, 0) (Map: world)
[2024-07-18 13:22:53][FINE] Scheduled update for region-file: (-3, 0) (Map: world)
[2024-07-18 13:22:53][FINE] Scheduled update for region-file: (-3, 1) (Map: world)
[2024-07-18 13:23:04][FINE] Scheduled update for region-file: (-3, 0) (Map: world)
[2024-07-18 13:23:12][FINE] Scheduled update for region-file: (-3, 0) (Map: world)
[2024-07-18 13:23:22][FINE] Scheduled update for region-file: (-2, 1) (Map: world)
[2024-07-18 13:23:32][FINE] Scheduled update for region-file: (-3, 2) (Map: world)
[2024-07-18 13:23:32][FINE] Scheduled update for region-file: (-2, 2) (Map: world)
[2024-07-18 13:23:34][FINE] Scheduled update for region-file: (-3, 1) (Map: world)
[2024-07-18 13:23:50][FINE] Scheduled update for region-file: (-1, 2) (Map: world)
[2024-07-18 13:23:50][FINE] Scheduled update for region-file: (-2, 2) (Map: world)
[2024-07-18 13:23:58][FINE] Scheduled update for region-file: (-2, 1) (Map: world)
[2024-07-18 13:24:04][FINE] Scheduled update for region-file: (-3, 1) (Map: world)
[2024-07-18 13:24:04][FINE] Scheduled update for region-file: (-3, 2) (Map: world)
[2024-07-18 13:24:08][FINE] Scheduled update for region-file: (-2, 1) (Map: world)
[2024-07-18 13:24:16][FINE] Scheduled update for region-file: (-3, 1) (Map: world)
[2024-07-18 13:24:24][FINE] Scheduled update for region-file: (-3, 1) (Map: world)
[2024-07-18 13:24:34][FINE] Scheduled update for region-file: (-2, 2) (Map: world)
[2024-07-18 13:24:45][FINE] Scheduled update for region-file: (-3, 3) (Map: world)
[2024-07-18 13:24:45][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2024-07-18 13:24:47][FINE] Scheduled update for region-file: (-3, 2) (Map: world)
[2024-07-18 13:24:53][FINE] Scheduled update for region-file: (-1, 2) (Map: world)
[2024-07-18 13:25:01][FINE] Scheduled update for region-file: (-2, 2) (Map: world)
[2024-07-18 13:25:05][FINE] Scheduled update for region-file: (-1, 3) (Map: world)
[2024-07-18 13:25:05][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2024-07-18 13:25:18][FINE] Scheduled update for region-file: (-1, 2) (Map: world)
[2024-07-18 13:25:25][FINE] Scheduled update for region-file: (-2, 2) (Map: world)
[2024-07-18 13:25:46][FINE] Scheduled update for region-file: (-2, 2) (Map: world)
[2024-07-18 13:25:46][FINE] Scheduled update for region-file: (-1, 2) (Map: world)
[2024-07-18 13:26:00][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2024-07-18 13:26:00][FINE] Scheduled update for region-file: (-1, 3) (Map: world)
[2024-07-18 13:26:02][FINE] Scheduled update for region-file: (-2, 2) (Map: world)
[2024-07-18 13:26:07][FINE] Scheduled update for region-file: (0, 2) (Map: world)
[2024-07-18 13:26:17][FINE] Scheduled update for region-file: (-1, 3) (Map: world)
[2024-07-18 13:26:17][FINE] Scheduled update for region-file: (0, 3) (Map: world)
[2024-07-18 13:26:26][FINE] Scheduled update for region-file: (0, 2) (Map: world)
[2024-07-18 13:26:33][FINE] Scheduled update for region-file: (-1, 2) (Map: world)
[2024-07-18 13:26:52][FINE] Scheduled update for region-file: (-1, 2) (Map: world)
[2024-07-18 13:26:53][FINE] Scheduled update for region-file: (0, 2) (Map: world)
[2024-07-18 13:26:59][FINE] Scheduled update for region-file: (-1, 2) (Map: world)
[2024-07-18 13:27:05][FINE] Scheduled update for region-file: (-1, 3) (Map: world)
[2024-07-18 13:27:06][FINE] Scheduled update for region-file: (0, 3) (Map: world)
[2024-07-18 13:27:08][FINE] Scheduled update for region-file: (-1, 2) (Map: world)
[2024-07-18 13:27:13][FINE] Scheduled update for region-file: (1, 2) (Map: world)
[2024-07-18 13:27:27][FINE] Scheduled update for region-file: (1, 3) (Map: world)
[2024-07-18 13:27:27][FINE] Scheduled update for region-file: (0, 3) (Map: world)
[2024-07-18 13:27:41][FINE] Scheduled update for region-file: (1, 2) (Map: world)
[2024-07-18 13:27:52][FINE] Scheduled update for region-file: (0, 2) (Map: world)
[2024-07-18 13:28:10][FINE] Scheduled update for region-file: (1, 2) (Map: world)
[2024-07-18 13:28:22][FINE] Scheduled update for region-file: (0, 3) (Map: world)
[2024-07-18 13:28:23][FINE] Scheduled update for region-file: (1, 3) (Map: world)
[2024-07-18 13:28:25][FINE] Scheduled update for region-file: (0, 2) (Map: world)
[2024-07-18 13:28:31][FINE] Scheduled update for region-file: (2, 2) (Map: world)
[2024-07-18 13:28:44][FINE] Scheduled update for region-file: (1, 3) (Map: world)
[2024-07-18 13:28:44][FINE] Scheduled update for region-file: (2, 3) (Map: world)
[2024-07-18 13:28:58][FINE] Scheduled update for region-file: (2, 2) (Map: world)
[2024-07-18 13:29:10][FINE] Scheduled update for region-file: (1, 2) (Map: world)
[2024-07-18 13:29:28][FINE] Scheduled update for region-file: (2, 2) (Map: world)
[2024-07-18 13:29:28][FINE] Scheduled update for region-file: (1, 2) (Map: world)
[2024-07-18 13:29:37][FINE] Scheduled update for region-file: (1, 2) (Map: world)
[2024-07-18 13:29:39][FINE] Scheduled update for region-file: (1, 3) (Map: world)
[2024-07-18 13:29:39][FINE] Scheduled update for region-file: (2, 3) (Map: world)
[2024-07-18 13:29:42][FINE] Scheduled update for region-file: (1, 2) (Map: world)
[2024-07-18 13:29:49][FINE] Scheduled update for region-file: (3, 2) (Map: world)
[2024-07-18 13:29:56][FINE] Scheduled update for region-file: (2, 2) (Map: world)
[2024-07-18 13:30:02][FINE] Scheduled update for region-file: (2, 3) (Map: world)
[2024-07-18 13:30:02][FINE] Scheduled update for region-file: (3, 3) (Map: world)
[2024-07-18 13:30:10][FINE] Scheduled update for region-file: (3, 1) (Map: world)
[2024-07-18 13:30:13][FINE] Scheduled update for region-file: (3, 2) (Map: world)
[2024-07-18 13:30:24][FINE] Scheduled update for region-file: (3, 2) (Map: world)
[2024-07-18 13:30:30][FINE] Scheduled update for region-file: (2, 2) (Map: world)
[2024-07-18 13:30:39][FINE] Scheduled update for region-file: (3, 1) (Map: world)
[2024-07-18 13:30:44][FINE] Scheduled update for region-file: (2, 2) (Map: world)
[2024-07-18 13:30:44][FINE] Scheduled update for region-file: (3, 2) (Map: world)
[2024-07-18 13:30:55][FINE] Scheduled update for region-file: (3, 3) (Map: world)
[2024-07-18 13:30:55][FINE] Scheduled update for region-file: (2, 3) (Map: world)
[2024-07-18 13:30:55][FINE] Scheduled update for region-file: (2, 2) (Map: world)
[2024-07-18 13:30:57][FINE] Scheduled update for region-file: (3, 2) (Map: world)
[2024-07-18 13:31:03][FINE] Scheduled update for region-file: (4, 2) (Map: world)
[2024-07-18 13:31:06][FINE] Scheduled update for region-file: (3, 3) (Map: world)
[2024-07-18 13:31:06][FINE] Scheduled update for region-file: (3, 2) (Map: world)
[2024-07-18 13:31:17][FINE] Scheduled update for region-file: (3, 3) (Map: world)
[2024-07-18 13:31:17][FINE] Scheduled update for region-file: (4, 3) (Map: world)
[2024-07-18 13:31:23][FINE] Scheduled update for region-file: (4, 1) (Map: world)
[2024-07-18 13:31:34][FINE] Scheduled update for region-file: (3, 1) (Map: world)
[2024-07-18 13:31:40][FINE] Scheduled update for region-file: (4, 1) (Map: world)
[2024-07-18 13:31:41][FINE] Scheduled update for region-file: (4, 2) (Map: world)
[2024-07-18 13:31:41][FINE] Scheduled update for region-file: (3, 2) (Map: world)
[2024-07-18 13:31:43][FINE] Scheduled update for region-file: (3, 1) (Map: world)
[2024-07-18 13:31:56][FINE] Scheduled update for region-file: (3, 0) (Map: world)
[2024-07-18 13:32:01][FINE] Scheduled update for region-file: (3, 1) (Map: world)
[2024-07-18 13:32:15][FINE] Scheduled update for region-file: (4, 1) (Map: world)
[2024-07-18 13:32:20][FINE] Scheduled update for region-file: (3, 1) (Map: world)
[2024-07-18 13:32:24][FINE] Scheduled update for region-file: (4, 2) (Map: world)
[2024-07-18 13:32:33][FINE] Scheduled update for region-file: (4, 0) (Map: world)
[2024-07-18 13:32:47][FINE] Scheduled update for region-file: (3, 0) (Map: world)
[2024-07-18 13:32:47][FINE] Scheduled update for region-file: (4, 0) (Map: world)
[2024-07-18 13:32:47][FINE] Scheduled update for region-file: (3, 1) (Map: world)
[2024-07-18 13:32:47][FINE] Scheduled update for region-file: (4, 1) (Map: world)
[2024-07-18 13:33:03][FINE] Scheduled update for region-file: (3, -1) (Map: world)
[2024-07-18 13:33:09][FINE] Scheduled update for region-file: (3, 0) (Map: world)
[2024-07-18 13:33:16][FINE] Scheduled update for region-file: (3, 0) (Map: world)
[2024-07-18 13:33:23][FINE] Scheduled update for region-file: (4, 0) (Map: world)
[2024-07-18 13:33:29][FINE] Scheduled update for region-file: (3, 0) (Map: world)
[2024-07-18 13:33:33][FINE] Scheduled update for region-file: (4, 1) (Map: world)
[2024-07-18 13:33:42][FINE] Scheduled update for region-file: (4, -1) (Map: world)
[2024-07-18 13:33:45][FINE] Scheduled update for region-file: (4, 0) (Map: world)
[2024-07-18 13:33:57][FINE] Scheduled update for region-file: (3, 0) (Map: world)
[2024-07-18 13:33:57][FINE] Scheduled update for region-file: (4, 0) (Map: world)
[2024-07-18 13:33:57][FINE] Scheduled update for region-file: (4, -1) (Map: world)
[2024-07-18 13:34:02][FINE] Scheduled update for region-file: (3, -1) (Map: world)
[2024-07-18 13:34:16][FINE] Scheduled update for region-file: (3, -2) (Map: world)
[2024-07-18 13:34:23][FINE] Scheduled update for region-file: (3, -1) (Map: world)
[2024-07-18 13:34:38][FINE] Scheduled update for region-file: (4, -1) (Map: world)
[2024-07-18 13:34:43][FINE] Scheduled update for region-file: (3, -1) (Map: world)
[2024-07-18 13:34:47][FINE] Scheduled update for region-file: (4, 0) (Map: world)
[2024-07-18 13:34:55][FINE] Scheduled update for region-file: (4, -2) (Map: world)
[2024-07-18 13:35:09][FINE] Scheduled update for region-file: (4, -1) (Map: world)
[2024-07-18 13:35:09][FINE] Scheduled update for region-file: (3, -1) (Map: world)
[2024-07-18 13:35:09][FINE] Scheduled update for region-file: (3, -2) (Map: world)
[2024-07-18 13:35:09][FINE] Scheduled update for region-file: (4, -2) (Map: world)
[2024-07-18 13:35:26][FINE] Scheduled update for region-file: (2, -3) (Map: world)
[2024-07-18 13:35:26][FINE] Scheduled update for region-file: (3, -3) (Map: world)
[2024-07-18 13:35:31][FINE] Scheduled update for region-file: (3, -2) (Map: world)
[2024-07-18 13:35:48][FINE] Scheduled update for region-file: (4, -2) (Map: world)
[2024-07-18 13:35:52][FINE] Scheduled update for region-file: (3, -2) (Map: world)
[2024-07-18 13:35:57][FINE] Scheduled update for region-file: (4, -1) (Map: world)
[2024-07-18 13:36:06][FINE] Scheduled update for region-file: (4, -3) (Map: world)
[2024-07-18 13:36:10][FINE] Scheduled update for region-file: (4, -2) (Map: world)
[2024-07-18 13:36:14][FINE] Scheduled update for region-file: (3, -3) (Map: world)
[2024-07-18 13:36:14][FINE] Scheduled update for region-file: (3, -2) (Map: world)
[2024-07-18 13:36:26][FINE] Scheduled update for region-file: (3, -3) (Map: world)
[2024-07-18 13:36:26][FINE] Scheduled update for region-file: (4, -3) (Map: world)
[2024-07-18 13:36:27][FINE] Scheduled update for region-file: (3, -2) (Map: world)
[2024-07-18 13:36:27][FINE] Scheduled update for region-file: (4, -2) (Map: world)
[2024-07-18 13:36:33][FINE] Scheduled update for region-file: (2, -3) (Map: world)
[2024-07-18 13:36:40][FINE] Scheduled update for region-file: (2, -4) (Map: world)
[2024-07-18 13:36:50][FINE] Scheduled update for region-file: (3, -4) (Map: world)
[2024-07-18 13:36:58][FINE] Scheduled update for region-file: (2, -3) (Map: world)
[2024-07-18 13:36:58][FINE] Scheduled update for region-file: (3, -3) (Map: world)
[2024-07-18 13:37:03][FINE] Scheduled update for region-file: (4, -3) (Map: world)
[2024-07-18 13:37:08][FINE] Scheduled update for region-file: (3, -3) (Map: world)
[2024-07-18 13:37:13][FINE] Scheduled update for region-file: (4, -2) (Map: world)
[2024-07-18 13:37:22][FINE] Scheduled update for region-file: (4, -4) (Map: world)
[2024-07-18 13:37:27][FINE] Scheduled update for region-file: (4, -3) (Map: world)
[2024-07-18 13:37:39][FINE] Scheduled update for region-file: (3, -4) (Map: world)
[2024-07-18 13:37:39][FINE] Scheduled update for region-file: (4, -4) (Map: world)
[2024-07-18 13:37:40][FINE] Scheduled update for region-file: (3, -3) (Map: world)
[2024-07-18 13:37:40][FINE] Scheduled update for region-file: (4, -3) (Map: world)
[2024-07-18 13:37:46][FINE] Scheduled update for region-file: (1, -3) (Map: world)
[2024-07-18 13:37:55][FINE] Scheduled update for region-file: (1, -4) (Map: world)
[2024-07-18 13:38:07][FINE] Scheduled update for region-file: (1, -4) (Map: world)
[2024-07-18 13:38:07][FINE] Scheduled update for region-file: (2, -4) (Map: world)
[2024-07-18 13:38:14][FINE] Scheduled update for region-file: (2, -3) (Map: world)
[2024-07-18 13:38:26][FINE] Scheduled update for region-file: (1, -3) (Map: world)
[2024-07-18 13:38:42][FINE] Scheduled update for region-file: (3, -4) (Map: world)
[2024-07-18 13:38:54][FINE] Scheduled update for region-file: (2, -4) (Map: world)
[2024-07-18 13:38:54][FINE] Scheduled update for region-file: (2, -3) (Map: world)
[2024-07-18 13:38:54][FINE] Scheduled update for region-file: (3, -4) (Map: world)
[2024-07-18 13:38:55][FINE] Scheduled update for region-file: (1, -3) (Map: world)
[2024-07-18 13:39:02][FINE] Scheduled update for region-file: (0, -3) (Map: world)
[2024-07-18 13:39:07][FINE] Scheduled update for region-file: (0, -4) (Map: world)
[2024-07-18 13:39:16][FINE] Scheduled update for region-file: (0, -4) (Map: world)
[2024-07-18 13:39:16][FINE] Scheduled update for region-file: (1, -4) (Map: world)
[2024-07-18 13:39:23][FINE] Scheduled update for region-file: (1, -3) (Map: world)
[2024-07-18 13:39:27][FINE] Scheduled update for region-file: (0, -3) (Map: world)
[2024-07-18 13:39:35][FINE] Scheduled update for region-file: (0, -3) (Map: world)
[2024-07-18 13:39:44][FINE] Scheduled update for region-file: (1, -3) (Map: world)
[2024-07-18 13:39:54][FINE] Unexpected exception trying to load preload region (x:1, z:-3): java.io.IOException: Unknown chunk compression-id: 222
[2024-07-18 13:39:56][FINE] Scheduled update for region-file: (2, -4) (Map: world)
[2024-07-18 13:39:59][FINE] Scheduled update for region-file: (1, -3) (Map: world)
[2024-07-18 13:40:12][FINE] Scheduled update for region-file: (1, -4) (Map: world)
[2024-07-18 13:40:12][FINE] Scheduled update for region-file: (1, -3) (Map: world)
[2024-07-18 13:40:12][FINE] Scheduled update for region-file: (2, -4) (Map: world)
[2024-07-18 13:40:17][FINE] Scheduled update for region-file: (0, -3) (Map: world)
[2024-07-18 13:40:21][FINE] Scheduled update for region-file: (-1, -3) (Map: world)
[2024-07-18 13:40:27][FINE] Scheduled update for region-file: (-1, -4) (Map: world)
[2024-07-18 13:40:37][FINE] Scheduled update for region-file: (-1, -4) (Map: world)
[2024-07-18 13:40:37][FINE] Scheduled update for region-file: (0, -4) (Map: world)
[2024-07-18 13:40:42][FINE] Scheduled update for region-file: (0, -3) (Map: world)
[2024-07-18 13:40:54][FINE] Scheduled update for region-file: (-1, -3) (Map: world)
[2024-07-18 13:41:13][FINE] Scheduled update for region-file: (1, -4) (Map: world)
[2024-07-18 13:41:22][FINE] Scheduled update for region-file: (0, -4) (Map: world)
[2024-07-18 13:41:30][FINE] Scheduled update for region-file: (0, -3) (Map: world)
[2024-07-18 13:41:30][FINE] Scheduled update for region-file: (0, -4) (Map: world)
[2024-07-18 13:41:30][FINE] Scheduled update for region-file: (1, -4) (Map: world)
[2024-07-18 13:41:31][FINE] Scheduled update for region-file: (-2, -4) (Map: world)
[2024-07-18 13:41:31][FINE] Scheduled update for region-file: (-1, -3) (Map: world)
[2024-07-18 13:41:39][FINE] Scheduled update for region-file: (-2, -3) (Map: world)
[2024-07-18 13:41:45][FINE] Scheduled update for region-file: (-2, -4) (Map: world)
[2024-07-18 13:41:54][FINE] Scheduled update for region-file: (-1, -4) (Map: world)
[2024-07-18 13:42:01][FINE] Scheduled update for region-file: (-1, -3) (Map: world)
[2024-07-18 13:42:12][FINE] Scheduled update for region-file: (-2, -3) (Map: world)
[2024-07-18 13:42:30][FINE] Scheduled update for region-file: (0, -4) (Map: world)
[2024-07-18 13:42:40][FINE] Scheduled update for region-file: (-1, -4) (Map: world)
[2024-07-18 13:42:40][FINE] Scheduled update for region-file: (0, -4) (Map: world)
[2024-07-18 13:42:40][FINE] Scheduled update for region-file: (-1, -3) (Map: world)
[2024-07-18 13:42:53][FINE] Scheduled update for region-file: (-2, -3) (Map: world)
[2024-07-18 13:42:57][FINE] Scheduled update for region-file: (-3, -3) (Map: world)
[2024-07-18 13:43:06][FINE] Scheduled update for region-file: (-3, -4) (Map: world)
[2024-07-18 13:43:14][FINE] Scheduled update for region-file: (-3, -4) (Map: world)
[2024-07-18 13:43:14][FINE] Scheduled update for region-file: (-2, -4) (Map: world)
[2024-07-18 13:43:23][FINE] Scheduled update for region-file: (-2, -3) (Map: world)
[2024-07-18 13:43:31][FINE] Scheduled update for region-file: (-3, -2) (Map: world)
[2024-07-18 13:43:35][FINE] Scheduled update for region-file: (-3, -3) (Map: world)
[2024-07-18 13:43:54][FINE] Scheduled update for region-file: (-1, -4) (Map: world)
[2024-07-18 13:44:04][FINE] Scheduled update for region-file: (-2, -4) (Map: world)
[2024-07-18 13:44:05][FINE] Scheduled update for region-file: (-2, -3) (Map: world)
[2024-07-18 13:44:05][FINE] Scheduled update for region-file: (-1, -4) (Map: world)
[2024-07-18 13:44:12][FINE] Scheduled update for region-file: (-3, -3) (Map: world)
[2024-07-18 13:44:18][FINE] Scheduled update for region-file: (-4, -3) (Map: world)
[2024-07-18 13:44:26][FINE] Scheduled update for region-file: (-4, -4) (Map: world)
[2024-07-18 13:44:36][FINE] Scheduled update for region-file: (-4, -4) (Map: world)
[2024-07-18 13:44:36][FINE] Scheduled update for region-file: (-3, -4) (Map: world)
[2024-07-18 13:44:50][FINE] Scheduled update for region-file: (-3, -3) (Map: world)
[2024-07-18 13:45:03][FINE] Scheduled update for region-file: (-4, -2) (Map: world)
[2024-07-18 13:45:03][FINE] Scheduled update for region-file: (-3, -2) (Map: world)
[2024-07-18 13:45:07][FINE] Scheduled update for region-file: (-4, -3) (Map: world)
[2024-07-18 13:45:29][FINE] Scheduled update for region-file: (-3, -2) (Map: world)
[2024-07-18 13:45:31][FINE] Scheduled update for region-file: (-3, -3) (Map: world)
[2024-07-18 13:45:36][FINE] Scheduled update for region-file: (-2, -4) (Map: world)
[2024-07-18 13:45:41][FINE] Scheduled update for region-file: (-3, -3) (Map: world)
[2024-07-18 13:45:47][FINE] Scheduled update for region-file: (-3, -4) (Map: world)
[2024-07-18 13:45:48][FINE] Scheduled update for region-file: (-3, -3) (Map: world)
[2024-07-18 13:45:48][FINE] Scheduled update for region-file: (-2, -4) (Map: world)
[2024-07-18 13:45:59][FINE] Scheduled update for region-file: (-4, -2) (Map: world)
[2024-07-18 13:46:09][FINE] Scheduled update for region-file: (-4, -3) (Map: world)
[2024-07-18 13:46:20][FINE] Scheduled update for region-file: (-4, -3) (Map: world)
[2024-07-18 13:46:33][FINE] Scheduled update for region-file: (-3, -2) (Map: world)
[2024-07-18 13:46:48][FINE] Scheduled update for region-file: (-4, -1) (Map: world)
[2024-07-18 13:46:48][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2024-07-18 13:46:50][FINE] Scheduled update for region-file: (-4, -2) (Map: world)
[2024-07-18 13:47:14][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2024-07-18 13:47:27][FINE] Scheduled update for region-file: (-3, -2) (Map: world)
[2024-07-18 13:47:36][FINE] Scheduled update for region-file: (-4, -2) (Map: world)
[2024-07-18 13:47:36][FINE] Scheduled update for region-file: (-4, -1) (Map: world)
[2024-07-18 13:47:48][FINE] Scheduled update for region-file: (-4, -2) (Map: world)
[2024-07-18 13:47:51][FINE] Stopped watching map 'world' for updates.
[2024-07-18 13:47:51][FINE] Stopped watching map 'world_the_end' for updates.
[2024-07-18 13:47:51][FINE] Stopped watching map 'world_nether' for updates.
[2024-07-18 13:47:51][FINE] Started watching map 'world' for updates...
[2024-07-18 13:47:51][FINE] Started watching map 'world_the_end' for updates...
[2024-07-18 13:47:51][FINE] Started watching map 'world_nether' for updates...
[2024-07-18 13:47:56][FINE] Scheduled update for region-file: (-4, -2) (Map: world)
[2024-07-18 13:48:07][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2024-07-18 13:48:20][FINE] Scheduled update for region-file: (-4, 0) (Map: world)
[2024-07-18 13:48:20][FINE] Scheduled update for region-file: (-3, 0) (Map: world)
[2024-07-18 13:48:22][FINE] Scheduled update for region-file: (-4, -1) (Map: world)
[2024-07-18 13:48:40][FINE] Scheduled update for region-file: (-3, 0) (Map: world)
[2024-07-18 13:48:42][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2024-07-18 13:48:54][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2024-07-18 13:49:04][FINE] Scheduled update for region-file: (-4, -1) (Map: world)
[2024-07-18 13:49:04][FINE] Scheduled update for region-file: (-4, 0) (Map: world)
[2024-07-18 13:49:12][FINE] Scheduled update for region-file: (-4, -1) (Map: world)
[2024-07-18 13:49:24][FINE] Scheduled update for region-file: (-4, -1) (Map: world)
[2024-07-18 13:49:31][FINE] Scheduled update for region-file: (-3, 0) (Map: world)
[2024-07-18 13:49:42][FINE] Scheduled update for region-file: (-4, 1) (Map: world)
[2024-07-18 13:49:42][FINE] Scheduled update for region-file: (-3, 1) (Map: world)
[2024-07-18 13:49:45][FINE] Scheduled update for region-file: (-4, 0) (Map: world)
[2024-07-18 13:50:02][FINE] Scheduled update for region-file: (-3, 1) (Map: world)
[2024-07-18 13:50:12][FINE] Scheduled update for region-file: (-3, 0) (Map: world)
[2024-07-18 13:50:18][FINE] Scheduled update for region-file: (-3, 1) (Map: world)
[2024-07-18 13:50:20][FINE] Scheduled update for region-file: (-4, 1) (Map: world)
[2024-07-18 13:50:28][FINE] Scheduled update for region-file: (-4, 0) (Map: world)
[2024-07-18 13:50:37][FINE] Scheduled update for region-file: (-4, 0) (Map: world)
[2024-07-18 13:50:45][FINE] Scheduled update for region-file: (-3, 1) (Map: world)
[2024-07-18 13:50:58][FINE] Scheduled update for region-file: (-4, 2) (Map: world)
[2024-07-18 13:50:58][FINE] Scheduled update for region-file: (-3, 2) (Map: world)
[2024-07-18 13:51:00][FINE] Scheduled update for region-file: (-4, 1) (Map: world)
[2024-07-18 13:51:16][FINE] Scheduled update for region-file: (-3, 2) (Map: world)
[2024-07-18 13:51:29][FINE] Scheduled update for region-file: (-3, 1) (Map: world)
[2024-07-18 13:51:39][FINE] Scheduled update for region-file: (-4, 2) (Map: world)
[2024-07-18 13:51:47][FINE] Scheduled update for region-file: (-4, 1) (Map: world)
[2024-07-18 13:51:58][FINE] Scheduled update for region-file: (-4, 1) (Map: world)
[2024-07-18 13:52:06][FINE] Scheduled update for region-file: (-3, 2) (Map: world)
[2024-07-18 13:52:16][FINE] Scheduled update for region-file: (-3, 3) (Map: world)
[2024-07-18 13:52:16][FINE] Scheduled update for region-file: (-4, 3) (Map: world)
[2024-07-18 13:52:19][FINE] Scheduled update for region-file: (-4, 2) (Map: world)
[2024-07-18 13:52:35][FINE] Scheduled update for region-file: (-3, 3) (Map: world)
[2024-07-18 13:52:35][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2024-07-18 13:52:38][FINE] Scheduled update for region-file: (-3, 2) (Map: world)
[2024-07-18 13:52:49][FINE] Scheduled update for region-file: (-3, 2) (Map: world)
